# Model:              Yoke ima Lab _ Vitor -V5.mph
# Version:            COMSOL 5.3.0.260
# Date:               Jan 15 2020, 14:49
# Dimension:          2
# Nodes:              10201
# Expressions:        1
# Description:        Campo aplicado
# Length unit:        m
# R                       Z                        mf2.normH (A/m)
0.0455                    -5.0E-4                  40.234579469139476
0.046                     -5.0E-4                  40.92225989999773
0.0465                    -5.0E-4                  41.59531784470447
0.047                     -5.0E-4                  42.254208101727464
0.0475                    -5.0E-4                  42.899367513239746
0.048                     -5.0E-4                  43.53121575443
0.0485                    -5.0E-4                  44.150156094892225
0.049                     -5.0E-4                  44.75657613062498
0.0495                    -5.0E-4                  45.35084848604276
0.05                      -5.0E-4                  45.93333148581667
0                         -6.000000000000001E-4    115.90683696142217
5.0E-4                    -6.000000000000001E-4    115.90349498446963
0.001                     -6.000000000000001E-4    103.67437375291249
0.0015                    -6.000000000000001E-4    103.67518973254808
0.002                     -6.000000000000001E-4    103.67600591580333
0.0025                    -6.000000000000001E-4    103.67682230267363
0.003                     -6.000000000000001E-4    103.6776388931541
0.0035                    -6.000000000000001E-4    103.67845568723989
0.004                     -6.000000000000001E-4    103.67927268492622
0.0045000000000000005     -6.000000000000001E-4    103.68008988620822
0.005                     -6.000000000000001E-4    103.68090729108125
0.0055                    -6.000000000000001E-4    103.68172489954033
0.006                     -6.000000000000001E-4    103.68254271158065
0.006500000000000001      -6.000000000000001E-4    103.68336072719742
0.007                     -6.000000000000001E-4    103.68417894638587
0.0075                    -6.000000000000001E-4    282.57764087075816
0.008                     -6.000000000000001E-4    258.44974568989403
0.0085                    -6.000000000000001E-4    237.16099300259827
0.009000000000000001      -6.000000000000001E-4    218.2382396287142
0.0095                    -6.000000000000001E-4    201.30795631920822
0.01                      -6.000000000000001E-4    186.07132491082265
0.0105                    -6.000000000000001E-4    172.28645068382883
0.011                     -6.000000000000001E-4    159.7554260140066
0.0115                    -6.000000000000001E-4    148.31476886241828
0.012                     -6.000000000000001E-4    137.82825180425718
0.0125                    -6.000000000000001E-4    128.18145228061022
0.013000000000000001      -6.000000000000001E-4    119.27756070899986
0.0135                    -6.000000000000001E-4    111.0341203933157
0.014                     -6.000000000000001E-4    103.38046634744826
0.0145                    -6.000000000000001E-4    96.25569440919533
0.015                     -6.000000000000001E-4    89.6070370114328
0.0155                    -6.000000000000001E-4    83.3885539130107
0.016                     -6.000000000000001E-4    77.56006915775411
0.0165                    -6.000000000000001E-4    72.08630224690482
0.017                     -6.000000000000001E-4    66.93615382370956
0.0175                    -6.000000000000001E-4    62.082115346837085
0.018000000000000002      -6.000000000000001E-4    57.499779156303674
0.0185                    -6.000000000000001E-4    53.16743064230012
0.019                     -6.000000000000001E-4    49.06570837437672
0.0195                    -6.000000000000001E-4    45.177321385102765
0.02                      -6.000000000000001E-4    41.486815619122595
0.0205                    -6.000000000000001E-4    37.980384121537995
